Name,Type,Tag,Access,AName,FName,HTMLName,DS1,DS2,DS3,MM,Solu,MP,BP,HC,Col1,Alp1,Col2,Alp2,Col3,Alp3,Col4,Alp4,Unk1,Unk2,NameJP,NameZH,NameTW,NameKR,pH1,pH2,pH3,pH4,pH5,Ptn1,BaseState
AgNH32Cl,Solid,0,0,undefined,AgNH32Cl,[Ag(NH3)2]Cl,2,0.91,0.001,177.83,999999,-300,-200,1200,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.5,0.15,定義されていません,未定义,未定義,,0,0,0,0,0,3
AgNH32OH,Solid,0,0,undefined,AgNH32OH,[Ag(NH3)2]OH,2,0.91,0.001,177.83,100,-300,-200,900,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.5,0.15,定義されていません,未定义,未定義,,0,0,0,0,0,1,3
Boron trichloride,Solid,Gas,1,BCl3,BCl3,BCl3,1.349,-107,117.17,0.1,-107,12.5,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,BCl3,BCl3,BCl3,BCl3,0.1,1,0,0,0,0,,3
Boron trifluoride,Solid,Gas,1,BF3,BF3,BF3,2.99,-127,67.8,0.001,-127,-100,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,BF3,BF3,BF3,BF3,0.001,1,0,0,0,0,,3
C2H2,Gas,0,2,Acetylene,C2H2,C2H2,0.001097,1,0.001,26.04,0,-80.8,-84,700,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.5,0.15,アセチレン,乙炔,乙炔,아세틸렌,0,0,2,0,0,3
Carbonyl sulfide,Solid,Gas,1,COS,COS,COS,1.028,-138,60.07,0.4,-138,-50,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,COS,COS,COS,COS,0.4,1,0,0,0,0,,3
Dinitrogen tetroxide,Solid,Liquid,1,N2O4,N2O4,N2O4,1.45,-11,92.01,0.1,-11,21,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,N2O4,N2O4,N2O4,N2O4,0.1,1,0,0,0,0,,3
Disilane,Solid,Gas,1,Si2H6,Si2H6,Si2H6,2.86,-133,62.22,0.001,-133,-15,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,Si2H6,Si2H6,Si2H6,Si2H6,0.001,1,0,0,0,0,,3
Germane,Solid,Gas,1,GeH4,GeH4,GeH4,3.42,-165,76.67,0.001,-165,-84,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,GeH4,GeH4,GeH4,GeH4,0.001,1,0,0,0,0,,3
Hydrofluoric acid,Solid,Liquid,1,HF,HF,HF,1.15,1.15,1.15,20.01,100,-35,19.5,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,HF,HF,HF,HF,100,1,1,0,0,0,3
Hydrosulfuric acid,Solid,Liquid,1,H2S,H2S,H2S,1.36,1.36,1.36,34.08,0.1,-86,-60,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,H2S,H2S,H2S,H2S,0.1,1,0,0,0,0,3
Nitrogen trifluoride,Solid,Gas,1,NF3,NF3,NF3,3.168,-207,71,0.001,-207,-129,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,NF3,NF3,NF3,NF3,0.001,1,0,0,0,0,,3
Phosgene,Solid,Gas,1,COCl2,COCl2,COCl2,1.381,-118,99.92,0.5,-118,8,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,COCl2,COCl2,COCl2,COCl2,0.5,1,0,0,0,0,,3
Plumbane,Solid,Gas,1,PbH4,PbH4,PbH4,5.39,-130,207.2,0.001,-130,-13,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,PbH4,PbH4,PbH4,PbH4,0.001,1,0,0,0,0,,3
Selenium hexafluoride,Solid,Gas,1,SeF6,SeF6,SeF6,3.66,-39,192.97,0.001,-39,-46.6,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,SeF6,SeF6,SeF6,SeF6,0.001,1,0,0,0,0,,3
Silane,Solid,Gas,1,SiH4,SiH4,SiH4,1.44,-185,32.12,0.001,-185,-112,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,SiH4,SiH4,SiH4,SiH4,0.001,1,0,0,0,0,,3
Silicon tetrafluoride,Solid,Gas,1,SiF4,SiF4,SiF4,4.67,-90,104.08,0.001,-90,-86,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,四フッ化ケイ素,四氟化硅,四氟化矽,사플루오린화규소,0.001,1,0,0,0,0,,3
Stannane,Solid,Gas,1,SnH4,SnH4,SnH4,4.38,-150,122.74,0.001,-150,-52,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,スタンナン,锡烷,錫烷,스탄난,0.001,1,0,0,0,0,,3
Sulfur hexafluoride,Solid,Gas,1,SF6,SF6,SF6,2.61,-64,146.06,0.001,-64,-64,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,六フッ化硫黄,六氟化硫,六氟化硫,헥사플루오린化황,0.001,1,0,0,0,0,,3
Tellurium hexafluoride,Solid,Gas,1,TeF6,TeF6,TeF6,4.09,-38,241.6,0.001,-38,-38,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,六フッ化テルル,六氟化碲,六氟化碲,헥사플루오린化텔루륨,0.001,1,0,0,0,0,,3
Thionyl tetrafluoride,Solid,Gas,1,SOF4,SOF4,SOF4,1.78,-99,108.06,0.1,-99,9,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,四フッ化チオシル,四氟化亚磺酰,四氟化亞磺酰氯,티오닐테트라플루오린드,0.1,1,0,0,0,0,,3
